FID,OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
3024,21082,H1410015,8.023999999999999,0,H1410016,7.150000000000000,0,H1410015-H1410016,CR,18.000000000000000,0.000000000000000,18'',63.971308739999998,RCP,G, ,1,31,2744271,H1410015,H1410016,29,29, ,11/6/2014 0:00:00,4314,PRIVATE,H143463-H143462_1,H143463-H143462_2,10,1,0,2/1/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071645, ,63.973765324600002
3025,21083,H152089,0.000000000000000,0,H152086,4.010000000000000,0,H152089-H152086,CR,30.000000000000000,0.000000000000000,30'',138.441034510000010,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744165,H152089,H152086,29,29, ,2/1/2016 0:00:00,5061,PRIVATE,H152089-H152086_1,H152089-H152086_2,10,1,0,3/3/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071646, ,138.441032161000010
3026,21084,H1503629,7.113000000000000,0,H1503628,6.571000000000000,0,H1503629-H1503628,CR,18.000000000000000,0.000000000000000,18'',88.977465170000002,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2743987,H1503629,H1503628,29,30, ,2/1/2016 0:00:00,4973,PRIVATE,H153470-H153497_1,H153470-H153497_2,10,1,0,3/2/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071647, ,88.977464333300006
3027,21085,H1503692,8.775000000000000,0,H152393,8.081000000000000,0,H1503692-H152393,CR,12.000000000000000,0.000000000000000,12'',65.440796710000001,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744418,H1503692,H152393,29,29, ,2/1/2016 0:00:00,8,PRIVATE,H153464-H152393_1,H153464-H152393_2,10,1,0,3/7/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071648, ,65.440795829099997
3028,21086,H152034,1.004000000000000,0,H152033,-1.486000000000000,0,H152034-H152033,CR,36.000000000000000,0.000000000000000,36'',153.085588159999990,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020939,H152034,H152033,30,30, ,2/1/2016 0:00:00,5120,PRIVATE,H152034-H152033_1,H152034-H152033_2,10,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071649, ,153.085587989999990
3029,21087,H152557,0.000000000000000,0,H152556,1.048000000000000,1,H152557-H152556,CR,8.000000000000000,0.000000000000000,8'',18.434602380000001,CONC,U, ,1,31,2020334,H152557,H152556,32,30, ,6/14/2012 0:00:00,4454,PRIVATE, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071650, ,18.434604977900001
3030,21088,H152031,6.206000000000000,0,H152030,6.074000000000000,0,H152031-H152030,CR,15.000000000000000,0.000000000000000,15'',100.690077280000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020543,H152031,H152030,29,29, ,2/1/2016 0:00:00,5258,PRIVATE,H152031-H152030_1,H152031-H152030_2,10,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071651, ,100.690080450000000
3031,21089,H152067,9.558999999999999,0,H152065,8.526000000000000,0,H152067-H152065,CR,12.000000000000000,0.000000000000000,12'',53.560770450000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020725,H152067,H152065,29,29, ,2/1/2016 0:00:00,8,PRIVATE,H152067-H152065_1,H152067-H152065_2,10,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071652, ,53.560766481700000
3032,21090,H152264,1.908000000000000,0,H152262,1.566000000000000,0,H152264-H152262,CR,18.000000000000000,0.000000000000000,18'',96.158374699999996,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020750,H152264,H152262,30,29, ,2/1/2016 0:00:00,5027,PRIVATE,H152264-H152262_1,H152264-H152262_2,0,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071653, ,96.158375502400006
3033,21091,H152262,1.666000000000000,0,H152261,1.158000000000000,0,H152262-H152261,CR,24.000000000000000,0.000000000000000,24'',83.284477159999994,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020751,H152262,H152261,29,30, ,2/1/2016 0:00:00,5027,PRIVATE,H152262-H152261_1,H152262-H152261_2,0,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071654, ,83.284473349300001
3034,21092,H152033,-1.486000000000000,0,H152028,-0.710000000000000,0,H152033-H152028,CR,36.000000000000000,0.000000000000000,36'',138.470553270000010,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020779,H152033,H152028,30,30, ,2/1/2016 0:00:00,5259,PRIVATE,H152033-H152028_1,H152033-H152028_2,10,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071655, ,138.470551949999990
3035,21093,H152263,0.000000000000000,0,H152262,9.510000000000000,1,H152263-H152262,CR,12.000000000000000,0.000000000000000,12'',15.355582450000000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020897,H152263,H152262,32,29, ,2/1/2016 0:00:00,5027,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071656, ,15.355579712000001
3036,21094,H1410016,0.000000000000000,0,H1410017,8.224000000000000,0,H1410016-H1410017,CR,18.000000000000000,0.000000000000000,18'',142.345972920000010,RCP,G, ,1,31,2744107,H1410016,H1410017,29,29, ,11/6/2014 0:00:00,4397,PRIVATE,H143450-H143463_1,H143450-H143463_2,0,1,0,2/1/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071657, ,142.348386011999990
3037,21095,H153538,0.000000000000000,0,H1503595,6.365000000000000,0,H153538-H1503595,CR,6.000000000000000,0.000000000000000,6'',17.699960569999998,PLAS,G,US Depth = 0 b/c shot on US Struc actually the invert elev,1,31,2744671,H153538,H1503595,32,29, ,9/26/2014 0:00:00,3667,PRIVATE,H153538-H153587_1,H153538-H153587_2,60,1,0,4/14/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071658, ,9.367838466209999
3038,21096,H153537,0.000000000000000,0,H1503595,5.265000000000000,0,H153537-H1503595,CR,6.000000000000000,0.000000000000000,6'',46.002768300000000,PLAS,G,US Depth = 0 b/c shot on US Struc actually the invert elev,1,31,2744634,H153537,H1503595,32,29, ,9/26/2014 0:00:00,3667,CON,H153537-H153587_1,H153537-H153587_2,50,1,0,4/14/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071659, ,48.508101063799998
3039,21097,H152393,6.081000000000000,0,H152391,4.756000000000000,0,H152393-H152391,CR,8.000000000000000,0.000000000000000,8'',70.501240780000003,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020205,H152393,H152391,29,29, ,2/1/2016 0:00:00,4552,CON,H152393-H152391_1,H152393-H152391_2,10,2,0,4/14/2011 0:00:00,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/16/2016 0:00:00,4,STPIPE071660, ,68.086997806799999
3040,21098,H1503736,1.779000000000000,0,H1503732,1.660000000000000,0,H1503736-H1503732,CR,42.000000000000000,0.000000000000000,42'',7.930337380000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2745313,H1503736,H1503732,30,30, ,2/1/2016 0:00:00,5120,PRIVATE, , ,0,1,0,4/28/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071661, ,7.930337041960000
3041,21099,G142614,5.730000000000000,0,G142613,4.548000000000000,0,G142614-G142613,CR,18.000000000000000,0.000000000000000,18'',49.680860500000001,RCP,G, ,1,31,2020071,G142614,G142613,30,30, ,6/14/2012 0:00:00,4269,CON,G142614-G142613_1,G142614-G142613_2,10,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071662, ,49.680862937299999
3042,21100,G142610,4.861000000000000,0,G142608,4.847000000000000,0,G142610-G142608,CR,24.000000000000000,0.000000000000000,24'',36.342619780000000,RCP,G, ,1,31,2020113,G142610,G142608,30,30, ,6/14/2012 0:00:00,4269,CON,G142610-G142608_1,G142610-G142608_2,10,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071663, ,36.342618940900003
3043,21101,G142615,7.294000000000000,0,G1403215,7.186000000000000,0,G142615-G1403215,CR,12.000000000000000,0.000000000000000,12'',9.733542379999999,RCP,G, ,1,31,2744043,G142615,G1403215,29,30, ,10/24/2014 0:00:00,4269,CON,G142615-G142614_1,G142615-G142614_2,10,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071664, ,9.733542102880000
3044,21102,G142585,2.808000000000000,0,G142581,2.858000000000000,0,G142585-G142581,CR,30.000000000000000,0.000000000000000,30'',51.980105330000001,RCP,G, ,1,31,2020352,G142585,G142581,29,29, ,10/24/2014 0:00:00,4347,CON,G142585-G142581_1,G142585-G142581_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071665, ,51.980102471400002
3045,21103,G142613,4.548000000000000,0,G142610,5.061000000000000,0,G142613-G142610,CR,18.000000000000000,0.000000000000000,18'',6.673051530000000,RCP,G, ,1,31,2020175,G142613,G142610,30,30, ,6/14/2012 0:00:00,4269,CON,G142613-G142610_1,G142613-G142610_2,10,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071666, ,6.673051073510000
3046,21104,G1403217,6.599000000000000,0,G1403225,6.674000000000000,0,G1403217-G1403225,CR,18.000000000000000,0.000000000000000,18'',135.662996940000000,RCP,G, ,1,31,2744088,G1403217,G1403225,30,29, ,11/6/2014 0:00:00,4257,CON,G143212-G143214_1,G143212-G143214_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071667, ,135.662999267999990
3047,21105,G142581,2.758000000000000,0,G142579,2.376000000000000,0,G142581-G142579,CR,30.000000000000000,0.000000000000000,30'',81.079863829999994,RCP,G, ,1,31,2019880,G142581,G142579,29,29, ,6/14/2012 0:00:00,4385,CON,G142581-G142579_1,G142581-G142579_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071668, ,81.079861316600002
3048,21106,G142579,2.376000000000000,0,G152543,1.706000000000000,0,G142579-G152543,CR,30.000000000000000,0.000000000000000,30'',213.919604429999990,RCP,G, ,1,31,2020338,G142579,G152543,29,29, ,6/14/2012 0:00:00,4410,CON,G142579-G152543_1,G142579-G152543_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071669, ,213.919602914000000
3049,21107,G142580,5.483000000000000,0,G142579,5.176000000000000,0,G142580-G142579,CR,15.000000000000000,0.000000000000000,15'',34.154076410000002,RCP,G, ,1,31,2020372,G142580,G142579,29,29, ,6/14/2012 0:00:00,4414,CON,G142580-G142579_1,G142580-G142579_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071670, ,34.154077922399999
3050,21108,G142586,3.788000000000000,0,G142585,3.308000000000000,0,G142586-G142585,CR,24.000000000000000,0.000000000000000,24'',144.098293810000000,RCP,G, ,1,31,2020285,G142586,G142585,29,29, ,10/24/2014 0:00:00,4332,CON,G142586-G142585_1,G142586-G142585_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071671, ,144.098295476000000
3051,21109,G142608,5.047000000000000,0,G142585,4.508000000000000,0,G142608-G142585,CR,24.000000000000000,0.000000000000000,24'',61.805666060000000,RCP,G, ,1,31,2020284,G142608,G142585,30,29, ,10/24/2014 0:00:00,4347,CON,G142608-G142585_1,G142608-G142585_2,10,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071672, ,61.805668589000000
3052,21110,G1403225,6.474000000000000,0,G142610,6.561000000000000,0,G1403225-G142610,CR,18.000000000000000,0.000000000000000,18'',29.944911040000001,RCP,G, ,1,31,2744167,G1403225,G142610,29,30, ,11/6/2014 0:00:00,4269,CON,G143214-G142610_1,G143214-G142610_2,10,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071673, ,29.944911239900001
3053,21111,G1403218,6.827000000000000,0,G1403219,6.960000000000000,0,G1403218-G1403219,CR,15.000000000000000,0.000000000000000,15'',97.399601700000005,RCP,G, ,1,31,2744168,G1403218,G1403219,29,29, ,10/24/2014 0:00:00,4243,PRIVATE,G143208-G143207_1,G143208-G143207_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071674, ,97.399601610800005
3054,21112,G1403219,6.760000000000000,0,G1403220,6.757000000000000,0,G1403219-G1403220,CR,15.000000000000000,0.000000000000000,15'',53.378233139999999,RCP,G, ,1,31,2744192,G1403219,G1403220,29,29, ,10/24/2014 0:00:00,4257,PRIVATE,G143207-G143206_1,G143207-G143206_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071675, ,53.378237067500002
3055,21113,G1403220,6.657000000000000,0,G1403221,6.702000000000000,0,G1403220-G1403221,CR,15.000000000000000,0.000000000000000,15'',65.878087379999997,RCP,G, ,1,31,2744169,G1403220,G1403221,29,29, ,10/24/2014 0:00:00,4257,PRIVATE,G143206-G143209_1,G143206-G143209_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071676, ,65.878082355999993
3056,21114,G1403222,6.882000000000000,0,G1403221,6.902000000000000,0,G1403222-G1403221,CR,15.000000000000000,0.000000000000000,15'',89.833984849999993,RCP,G, ,1,31,2744326,G1403222,G1403221,29,29, ,10/24/2014 0:00:00,4257,PRIVATE,G143210-G143209_1,G143210-G143209_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071677, ,89.833985352499994
3057,21115,G1403221,6.702000000000000,0,G1403223,6.481000000000000,0,G1403221-G1403223,CR,15.000000000000000,0.000000000000000,15'',66.246742420000004,RCP,G, ,1,31,2744117,G1403221,G1403223,29,29, ,10/24/2014 0:00:00,4257,CON,G143209-G143211_1,G143209-G143211_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071678, ,66.246743466599995
3058,21116,G1403215,6.086000000000000,0,G142614,6.030000000000000,0,G1403215-G142614,CR,15.000000000000000,0.000000000000000,15'',6.210150180000000,RCP,G, ,1,31,2744319,G1403215,G142614,30,30, ,10/24/2014 0:00:00,4269,CON,G143203-G142614_1,G143203-G142614_2,10,1,0,3/9/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071679, ,6.210151958170000
3059,21117,G1403224,7.247000000000000,0,G1403220,6.957000000000000,0,G1403224-G1403220,CR,15.000000000000000,0.000000000000000,15'',53.558285660000003,RCP,G, ,1,31,2745536,G1403224,G1403220,29,29, ,10/24/2014 0:00:00,4257,PRIVATE,G143205-G143206_1,G143205-G143206_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071680, ,53.558285658599999
3060,21118,G1403226,7.702000000000000,0,G1403225,8.374000000000001,0,G1403226-G1403225,CR,12.000000000000000,0.000000000000000,12'',77.689086549999999,RCP,G, ,1,31,2744170,G1403226,G1403225,29,29, ,11/6/2014 0:00:00,4269,CON,G143213-G143214_1,G143213-G143214_2,0,1,0,1/28/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071681, ,77.689086687699998
3061,21119,G1403216,7.474000000000000,0,G1403224,7.247000000000000,0,G1403216-G1403224,CR,15.000000000000000,0.000000000000000,15'',112.823840460000000,RCP,G, ,1,31,2744089,G1403216,G1403224,29,29, ,10/24/2014 0:00:00,3667,PRIVATE,G143204-G143205_1,G143204-G143205_2,0,1,0,3/15/2011 0:00:00,SW,TG,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071682, ,112.823838181000000
3062,21120,G152022,9.759000000000000,1,G152555,9.961000000000000,1,G152022-G152555,RT,72.000000000000000,72.000000000000000,72''X72'',8.232516810000000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021439,G152022,G152555,30,32, ,2/1/2016 0:00:00,8,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,5/11/2016 0:00:00,4,STPIPE071683, ,8.232515574720001
3063,21121,G152255,0.000000000000000,0,H1503631,4.057000000000000,0,G152255-H1503631,CR,12.000000000000000,0.000000000000000,12'',196.992915960000000,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2745537,G152255,H1503631,29,30, ,2/1/2016 0:00:00,5333,PRIVATE, , ,0,1,0,4/27/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071684, ,196.992916949999990
3064,21122,G152253,8.540000149999999,0,G152255,8.200000190000001,0,G152253-G152255,CR,12.000000000000000,0.000000000000000,12'',66.900776320000006,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2743988,G152253,G152255,30,29, ,2/1/2016 0:00:00,5261,PRIVATE, , ,0,1,0,4/27/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071685, ,66.900775250600006
3065,21123,G152203,2.889999580000000,0,G1573219,5.301000000000000,0,G152203-G1573219,CR,12.000000000000000,0.000000000000000,12'',33.619961810000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2745538,G152203,G1573219,29,30, ,2/1/2016 0:00:00,5266,PRIVATE, , ,0,1,0,4/27/2011 0:00:00,MOSWALD,DM,08,999,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,3,STPIPE071686, ,33.619964515500001
3066,21124,G152208,0.561999990000000,0,G1573219,5.301000000000000,0,G152208-G1573219,CR,36.000000000000000,0.000000000000000,36'',29.450939219999999,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744387,G152208,G1573219,29,30, ,2/1/2016 0:00:00,5267,PRIVATE,G152208-G1573146_1,G152208-G1573146_2,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071687, ,29.450935116899998
3067,21125,G152203,9.930000000000000,1,G152202,9.887000000000001,1,G152203-G152202,CR,36.000000000000000,0.000000000000000,36'',11.040292429999999,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020792,G152203,G152202,29,32, ,2/1/2016 0:00:00,5266,PRIVATE,G152202-G152203_1, ,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071688, ,11.040289916900001
3068,21126,G152296,7.559000000000000,0,G152295,6.938000000000000,0,G152296-G152295,CR,12.000000000000000,0.000000000000000,12'',117.084796060000000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020298,G152296,G152295,29,29, ,2/1/2016 0:00:00,5008,PRIVATE,G152296-G152295_1,G152296-G152295_2,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071689, ,117.084798064000000
3069,21127,G152364,0.424000000000000,0,G152363,-4.954000000000000,0,G152364-G152363,CR,36.000000000000000,0.000000000000000,36'',215.054312259999990,RCP,G, ,1,31,2020687,G152364,G152363,30,30, ,6/13/2012 0:00:00,4640,CON,G152364-G152363_1,G152364-G152363_2,10,1,0,,SW,TG,08,1927,1, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071690, ,215.054311864000000
3070,21128,G152022,0.000000000000000,0,H153447,0.000000000000000,0,G152022-H153447,UK,0.000000000000000,0.000000000000000,0'',48.113094269999998,UNK,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020981,G152022,H153447,30,30, ,2/1/2016 0:00:00,8,PRIVATE, , ,999,1,999,,MOSWALD,DM,08,999,0, , ,SW,,GISNORFOLK,11/1/2016 0:00:00,3,STPIPE071691, ,48.113094143500000
3071,21129,G152201,-5.531000000000000,0,G152193,-5.805000000000000,0,G152201-G152193,BX,72.000000000000000,48.000000000000000,72''X48'',220.113734880000010,CONC,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021007,G152201,G152193,32,30, ,2/1/2016 0:00:00,5333,PRIVATE,G152201-G152193_1,G152201-G152193_2,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071692, ,220.113733516000000
3072,21130,G152554,0.000000000000000,0,G152553,9.400000000000000,1,G152554-G152553,CR,6.000000000000000,0.000000000000000,6'',11.856431130000001,CI,U, ,1,31,2020337,G152554,G152553,32,29, ,6/14/2012 0:00:00,4471,PRIVATE, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071693, ,11.856430850200001
3073,21131,G152369,0.000000000000000,0,G152368,7.630000000000000,1,G152369-G152368,CR,6.000000000000000,0.000000000000000,6'',24.594080150000000,CI,U, ,1,31,2020600,G152369,G152368,32,29, ,6/13/2012 0:00:00,4575,CON, , ,999,1,999,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071694, ,24.594083165699999
3074,21132,G152051,2.041000000000000,0,G152193,5.295000000000000,0,G152051-G152193,CR,18.000000000000000,0.000000000000000,18'',80.471765450000007,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021010,G152051,G152193,32,30, ,2/1/2016 0:00:00,5333,PRIVATE,G152051-G152193_1,G152051-G152193_2,10,1,0,,MOSWALD,DM,08,1936,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071695, ,80.471764280299993
3075,21133,G152145,-5.616000000000000,0,G152022,9.759000000000000,1,G152145-G152022,BX,72.000000000000000,48.000000000000000,72''X48'',177.499484160000010,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020783,G152145,G152022,30,30, ,2/1/2016 0:00:00,8,PRIVATE, , ,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,5/11/2016 0:00:00,4,STPIPE071696, ,177.499483270000010
3076,21134,G152186,-5.700000000000000,0,G152145,-5.616000000000000,0,G152186-G152145,BX,72.000000000000000,48.000000000000000,72''X48'',252.845035349999990,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020784,G152186,G152145,32,30, ,2/1/2016 0:00:00,8,PRIVATE, , ,0,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071697, ,252.845036260999990
3077,21135,G152193,-5.805000000000000,0,G152186,-5.700000000000000,0,G152193-G152186,BX,60.000000000000000,96.000000000000000,60''X96'',174.197200450000000,CONC,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021028,G152193,G152186,30,32, ,2/1/2016 0:00:00,8,PRIVATE,G152193-G152186_1, ,20,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071698, ,174.197202860000000
3078,21136,G152187,-2.275000000000000,0,G152186,-3.000000000000000,0,G152187-G152186,CR,18.000000000000000,0.000000000000000,18'',43.086851019999997,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2021029,G152187,G152186,29,32, ,2/1/2016 0:00:00,8,PRIVATE,G152187-G152186_1, ,10,1,0,,MOSWALD,DM,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071699, ,43.086845764899998
3079,21137,G152553,4.471000000000000,0,G152552,3.622000000000000,0,G152553-G152552,CR,24.000000000000000,0.000000000000000,24'',136.805837110000000,RCP,G, ,1,31,2020339,G152553,G152552,29,29, ,6/14/2012 0:00:00,4414,CON,G152553-G152552_1,G152553-G152552_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071700, ,136.805840753000010
3080,21138,G152552,3.622000000000000,0,G152543,4.006000000000000,0,G152552-G152543,CR,24.000000000000000,0.000000000000000,24'',37.781324769999998,RCP,G, ,1,31,2020340,G152552,G152543,29,29, ,6/14/2012 0:00:00,4414,CON,G152552-G152543_1,G152552-G152543_2,0,1,0,,SW,TG,08,1927,0, , ,SW,,MOSWALD,6/9/2016 0:00:00,4,STPIPE071701, ,37.781320893500002
