FID,OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
3665,27048, ,PBPS,45,0.000000000000000,0.000000000000000,999,NA, ,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,PBPS086104,E16178,0, 
3666,27049, ,MHNS,39,8.010000000000000,0.000000000000000,999,NS,HS-104,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,MHNS086105,E16178,0, 
3667,27050, ,MHNS,39,8.570000000000000,0.000000000000000,999,NS,HS-104,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,MHNS086106,E16178,0, 
3668,27051, ,MHNS,39,8.560000000000001,0.000000000000000,999,NS,HS-104,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,MHNS086107,E16178,0, 
3669,27052, ,DINS,21,8.100000000000000,3.600000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/21/2016 0:00:00,SW,12130903.564900000000000,3474920.256879999800000,1,0, ,29,0,0,,5557,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,DINS086108,E16178,0, 
3670,27053, ,DINS,21,8.430000000000000,5.620000000000000,999,GR,30,I,10-0060,8/5/2016 0:00:00,SW,12130766.296399999000000,3474994.346140000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086109,E16178,0, 
3671,27054, ,MHNS,39,9.080000000000000,2.800000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/21/2016 0:00:00,SW,12130780.037699999000000,3475019.728099999900000,1,0, ,30,0,0,,5557,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,851 UNION STREET,MHNS086110,E16178,0, 
3672,27055, ,CBDN,9,8.440000000000000,1.900000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/21/2016 0:00:00,SW,12130733.138100000000000,3475097.699730000000000,1,0, ,29,0,0,,5557,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,851 UNION STREET,CBDN086111,E16178,0, 
3673,27056, ,MHNS,39,12.830000000000000,2.140000000000000,1965,ST, ,I, ,9/11/2003 0:00:00,CN,12130618.093200000000000,3475014.114740000100000,1,0, ,30,0,0,,5601,CON, , , ,0,0,0,CONC,0,DM,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,1,170 SAINT PAULS BOULEVARD,MHNS086113,E16178,0, 
3674,27057, ,MHNS,39,9.880000000000001,7.150000000000000,1965,ST, ,I, ,9/11/2003 0:00:00,CN,12130606.924300000000000,3475020.544060000200000,1,0, ,30,0,0,,5601,CON, , , ,0,0,0,CONC,0,DM,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,1,170 SAINT PAULS BOULEVARD,MHNS086114,E16178,0, 
3675,27058, ,DINS,21,7.970000000000000,5.400000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/21/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5557,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,DINS086117,E16178,0, 
3676,27059, ,MHNS,39,9.550000000000001,5.770000000000000,0,GR, ,I, ,,MOSWALD,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,0,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3, ,MHNS086118,E16178,0, 
3677,27060, ,CBDN,9,9.609999999999999,6.300000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/21/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5557,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBDN086119,E16178,0, 
3678,27061, ,DINS,21,9.400000000000000,6.300000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,12130814.744400000000000,3475082.446289999900000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086122,E16178,0, 
3679,27062, ,DINS,21,7.310000000000000,3.690000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,12130870.495200001000000,3475319.707580000200000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086123,E16178,0, 
3680,27063, ,DINS,21,7.900000000000000,4.320000000000000,2011,GR,30,I,"10-0060, VORTSENTRY VS40",8/5/2016 0:00:00,SW,12130810.469200000000000,3475217.103410000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086124,E16178,0, 
3681,27064, ,MHNS,39,7.790000000000000,0.000000000000000,999,NS,HS-104,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,MHNS086126,E16178,0, 
3682,27065, ,DINS,21,7.910000000000000,0.000000000000000,999,NS,30X19-30,I,10-0060,,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086127,E16178,0, 
3683,27066, ,DINS,21,7.760000000000000,0.000000000000000,999,NS,30X19-30,I,10-0060,,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086128,E16178,0, 
3684,27067, ,MHNS,39,8.279999999999999,0.000000000000000,1988,ST,30,I, ,,MOSWALD,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,0,CON, , , ,0,0,0,PCC,0,ASBLT, ,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4, ,MHNS086129,E16178,0, 
3685,27068, ,DINS,21,7.900000000000000,0.000000000000000,999,NS,30X19-30,I,10-0060,,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086130,E16178,0, 
3686,27069, ,DINS,21,7.910000000000000,0.000000000000000,999,NS,30X19-30,I,10-0060,,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086131,E16178,0, 
3687,27070, ,DINS,21,7.490000000000000,0.000000000000000,999,NS,30X19-30,I,10-0060,,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,3,851 UNION STREET,DINS086132,E16178,0, 
3688,27071, ,DINS,21,8.369999999999999,4.460000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086134,E16178,0, 
3689,27072, ,DINS,21,8.390000000000001,4.480000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086135,E16178,0, 
3690,27073, ,DINS,21,8.390000000000001,4.400000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086136,E16178,0, 
3691,27074, ,DINS,21,8.430000000000000,4.490000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086137,E16178,0, 
3692,27075, ,DINS,21,8.410000000000000,6.990000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086138,E16178,0, 
3693,27076, ,DINS,21,8.740000000000000,7.000000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086139,E16178,0, 
3694,27077, ,DINS,21,8.670000000000000,7.170000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/5/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086140,E16178,0, 
3695,27078, ,DI,16,8.630000000000001,7.130000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DI086483,E16178,0, 
3696,27079, ,DI,16,8.550000000000001,6.940000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DI086484,E16178,0, 
3697,27080, ,DI,16,8.980000000000000,6.150000000000000,1958,GR, ,I,Debris - Full,9/2/2003 0:00:00,CN,12130989.072000001000000,3474593.424600000000000,1,0, ,29,0,0,,5705,CON, , , ,0,0,0,CONC,0,DM,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,810 UNION STREET,DI086485,E16178,0, 
3698,27081, ,DINS,21,8.529999999999999,6.190000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,12130970.913600000000000,3474855.769210000100000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086486, ,0, 
3699,27082, ,DINS,21,8.619999999999999,4.620000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,12130996.043800000000000,3474898.998370000200000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086487, ,0, 
3700,27083, ,DINS,21,8.619999999999999,6.280000000000000,2011,GR,30,I,10-0060,8/5/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DINS086488, ,0, 
3701,27084, ,RFDR,60,0.000000000000000,0.000000000000000,2011,NA, ,I,10-0060,8/5/2016 0:00:00,SW,12130995.653200001000000,3474983.373370000200000,1,0, ,32,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,RFDR086489, ,0, 
3702,27085, ,RFDR,60,0.000000000000000,0.000000000000000,2011,NA, ,I,10-0060,8/5/2016 0:00:00,SW,12130993.179199999000000,3474982.071289999900000,1,0, ,32,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,RFDR086490, ,0, 
3703,27086, ,DCEN,14,0.000000000000000,8.350000000000000,2011,NA, ,I,"10-0060, INFILATRATION TRENCH",8/5/2016 0:00:00,SW,12130904.941800000000000,3474931.170740000000000,1,0, ,32,0,0,,5583,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,851 UNION STREET,DCEN086492,E16178,0, 
3704,27096, ,CBNS,10,8.210000000000001,5.400000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128982.833699999000000,3477556.363620000000000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,233 W BUTE STREET,CBNS086503,D151371,0, 
3705,27097, ,CBNS,10,7.930000000000000,5.550000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12129078.102800000000000,3477605.300249999900000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBNS086504,D151371,0, 
3706,27098, ,CBDI,72,7.770000000000000,5.520000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12129080.164400000000000,3477567.214319999800000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBDI086505,D151371,0, 
3707,27099, ,CBDI,72,7.290000000000000,5.510000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128915.148499999000000,3477638.680180000100000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,242 W BUTE STREET,CBDI086506,D151371,0, 
3708,27100, ,CBDI,72,7.840000000000000,5.450000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128883.189300001000000,3477626.940380000000000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,242 W BUTE STREET,CBDI086508,D151371,0, 
3709,27101, ,FLDR,22,7.750000000000000,0.000000000000000,2008,NS, ,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128890.234300001000000,3477628.764969999900000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,242 W BUTE STREET,FLDR086509,D151371,0, 
3710,27102, ,FLDR,22,7.730000000000000,0.000000000000000,2008,NS, ,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128907.103499999000000,3477634.614829999900000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,242 W BUTE STREET,FLDR086510,D151371,0, 
3711,27103, ,CBNS,10,8.029999999999999,5.650000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128948.563700000000000,3477631.636669999900000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,234 W BUTE STREET,CBNS086511,D151371,0, 
3712,27104, ,FLDR,22,7.350000000000000,0.000000000000000,2008,NS, ,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128977.159299999000000,3477576.718960000200000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,233 W BUTE STREET,FLDR086512,D151371,0, 
3713,27105, ,FLDR,22,7.290000000000000,0.000000000000000,2008,NS, ,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128975.285000000000000,3477590.650870000000000,1,0, ,29,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,U,GISNORFOLK,8/8/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,233 W BUTE STREET,FLDR086513,D151371,0, 
3714,27106, ,MHNS,39,8.410000000000000,5.310000000000000,2008,NS,30X19-30,I,HRT LIGHT RAIL,9/19/2016 0:00:00,SW,12128946.693800000000000,3477500.711070000200000,1,0, ,30,0,0,,4440,CON, , , ,0,0,0,CONC,0,ASBLT,08,0,G,GISNORFOLK,8/9/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,229 W BUTE STREET,MHNS086884,D151371,0, 
3715,27341, ,DINS,21,11.260000000000000,2.670000000000000,999,GR, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,0,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,2700 E PRINCESS ANNE ROAD,DINS092961, ,0, 
3716,27342, ,DINS,21,11.240000000000000,6.320000000000000,999,GR, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,0,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,4,2700 E PRINCESS ANNE ROAD,DINS092962, ,0, 
3717,27343, ,YB,66,11.760000000000000,7.410000000000000,2014,GR, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,0,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5,2700 E PRINCESS ANNE ROAD,YB092963, ,0, 
3718,27344, ,DINS,21,12.500000000000000,5.960000000000000,2014,NS, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,DINS092964, ,0, 
3719,27345, ,CBNS,10,12.730000000000000,6.250000000000000,2014,NS, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBNS092965, ,0, 
3720,27346, ,YB,66,13.330000000000000,6.540000000000000,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092966, ,0, 
3721,27347, ,YB,66,13.330000000000000,6.720000000000000,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092967, ,0, 
3722,27348, ,YB,66,10.830000000000000,9.220000000000001,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092968, ,0, 
3723,27349, ,RFDR,60,0.000000000000000,11.590000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092969, ,0, 
3724,27350, ,YB,66,13.500000000000000,9.990000000000000,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092970, ,0, 
3725,27351, ,RFDR,60,0.000000000000000,12.000000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092971, ,0, 
3726,27352, ,RFDR,60,0.000000000000000,9.900000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092972, ,0, 
3727,27353, ,YB,66,14.199999999999999,9.340000000000000,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092973, ,0, 
3728,27354, ,YB,66,13.580000000000000,12.170000000000000,2014,NS, ,I,"14-0082, NYLOPLAST YARD INLET",8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,YB092974, ,0, 
3729,27355, ,CBNS,10,11.949999999999999,0.850000000000000,2014,NS, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBNS092975, ,0, 
3730,27356, ,CBNS,10,12.020000000000000,7.890000000000000,2014,NS, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,29,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,CBNS092976, ,0, 
3731,27357, ,MHNS,39,13.310000000000000,8.300000000000001,2014,NS, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,30,0,0,,3952,CON, , , ,0,0,0,CONC,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,MHNS092977, ,0, 
3732,27358, ,RFDR,60,0.000000000000000,11.680000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092978, ,0, 
3733,27359, ,RFDR,60,0.000000000000000,11.940000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092979, ,0, 
3734,27360, ,RFDR,60,0.000000000000000,11.820000000000000,2014,NA, ,I,14-0082,8/23/2016 0:00:00,SW,0.000000000000000,0.000000000000000,1,0, ,32,0,0,,3952,CON, , , ,0,0,0,OTH,0,ASBLT,05,0,G,GISNORFOLK,8/23/2016 0:00:00,GISNORFOLK,11/1/2016 0:00:00,5, ,RFDR092980, ,0, 
