OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
20285,G1573273,2.63600000000,0,G1573282,-0.36700000000,0,G1573273-G1573282,CR,15.00000000000,0.00000000000,15'',62.60992328000,RCP,G,,1,31,2744297,G1573273,G1573282,29,29,,2014/11/05,8,PRIVATE,G1573105-G1573110_1,G1573105-G1573110_2,0,1,0,,TG,TG,08,999,0,,,SW,,MOSWALD,2016/05/11,3,STPIPE070842,,62.60992275350
20286,G1573141,5.26600000000,0,G1573217,4.00100000000,0,G1573141-G1573217,CR,15.00000000000,0.00000000000,15'',18.14512449000,RCP,G,,1,31,2743975,G1573141,G1573217,29,30,,2014/09/30,4823,CON,G1573141-G1573163_1,G1573141-G1573163_2,70,1,0,2011/03/08,SW,TG,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070843,,18.14512504390
20287,G1573236,4.58800000000,0,G1573237,4.55200000000,0,G1573236-G1573237,CR,15.00000000000,0.00000000000,15'',69.11182747000,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744078,G1573236,G1573237,29,29,,2016/02/01,5450,PRIVATE,G1573128-G1573129_1,G1573128-G1573129_2,10,1,0,2011/02/28,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070844,,69.11183300720
20288,G1573237,4.55200000000,0,G1573238,4.64200000000,0,G1573237-G1573238,CR,24.00000000000,0.00000000000,24'',36.88719617000,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2743976,G1573237,G1573238,29,29,,2016/02/01,5450,PRIVATE,G1573129-G1573130_1,G1573129-G1573130_2,10,1,0,2011/02/28,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070845,,36.88719356590
20289,G1573237,4.55200000000,0,G1573239,4.45100000000,0,G1573237-G1573239,CR,24.00000000000,0.00000000000,24'',116.43849246000,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2745209,G1573237,G1573239,29,29,,2016/02/01,5450,PRIVATE,G1573129-G1573131_1,G1573129-G1573131_2,10,1,0,2011/02/28,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070846,,116.43849360700
20290,G1573238,4.64200000000,0,G1573240,4.40400000000,0,G1573238-G1573240,CR,24.00000000000,0.00000000000,24'',118.15853093000,PLAS,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744198,G1573238,G1573240,29,29,,2016/02/01,5450,PRIVATE,G1573130-G1573132_1,G1573130-G1573132_2,10,1,0,2011/02/28,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070847,,118.15853518900
20291,G1573241,0.20500000000,0,G152146,-0.43699999000,0,G1573241-G152146,CR,36.00000000000,0.00000000000,36'',313.51019551000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744244,G1573241,G152146,29,29,,2016/02/01,5450,PRIVATE,G1573126-G152146_1,G1573126-G152146_2,10,1,0,2011/02/28,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070848,,313.51019498600
20292,G1573229,7.69300000000,0,G1573233,8.89500000000,0,G1573229-G1573233,CR,12.00000000000,0.00000000000,12'',13.33031041000,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744199,G1573229,G1573233,32,29,,2016/02/01,4801,PRIVATE,G1573123-G1573133_1,G1573123-G1573133_2,10,1,0,2011/03/01,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070849,,13.33030862280
20293,G1573231,6.62600000000,0,G1573235,6.75800000000,0,G1573231-G1573235,CR,12.00000000000,0.00000000000,12'',105.84605558000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744245,G1573231,G1573235,32,29,,2016/02/01,4801,PRIVATE,G1573124-G1573137_1,G1573124-G1573137_2,50,1,0,2011/03/01,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070850,,107.19794155700
20294,G1573230,5.37500000000,0,G1573232,5.25700000000,0,G1573230-G1573232,CR,15.00000000000,0.00000000000,15'',123.97743866000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744109,G1573230,G1573232,30,30,,2016/02/01,4801,PRIVATE,G1573135-G1573194_1,,10,1,0,2011/03/01,MOSWALD,DM,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070851,,123.97743764100
20295,G142604,0.00000000000,0,G142603,1.17200000000,1,G142604-G142603,CR,10.00000000000,0.00000000000,10'',24.50125657000,CI,U,,1,31,2019877,G142604,G142603,32,29,,2012/06/15,4312,CON,G142604-G142603_1,G142604-G142603_2,999,1,999,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070852,,24.50125705860
20296,G142551,0.00000000000,0,G142550,1.00500000000,1,G142551-G142550,CR,8.00000000000,0.00000000000,8'',30.60289533000,CI,U,,1,31,2020353,G142551,G142550,32,29,,2012/06/15,4364,CON,,,999,1,999,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070853,,30.60289790580
20297,G142601,8.52500000000,0,G142600,7.36600000000,0,G142601-G142600,CR,12.00000000000,0.00000000000,12'',99.47922383000,DI,G,,1,31,2020280,G142601,G142600,32,30,,2014/10/24,4343,PRIVATE,G142601-G142600_1,G142601-G142600_2,10,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070854,,99.47922278170
20298,G142605,7.67400000000,0,G142600,7.26600000000,0,G142605-G142600,CR,15.00000000000,0.00000000000,15'',55.77786011000,RCP,G,,1,31,2020117,G142605,G142600,29,30,,2012/06/15,4343,PRIVATE,G142605-G142600_1,G142605-G142600_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070855,,55.77785790410
20299,G142600,6.36600000000,0,G142599,6.56300000000,0,G142600-G142599,CR,24.00000000000,0.00000000000,24'',95.29429256000,RCP,G,,1,31,2020118,G142600,G142599,30,29,,2012/06/15,4304,PRIVATE,G142600-G142599_1,G142600-G142599_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070856,,95.29428866940
20300,G142606,7.63600000000,0,G142605,7.67400000000,0,G142606-G142605,CR,15.00000000000,0.00000000000,15'',59.77904324000,RCP,G,,1,31,2020180,G142606,G142605,29,29,,2012/06/15,4302,PRIVATE,G142606-G142605_1,G142606-G142605_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070857,,59.77904633710
20301,G142592,8.27100000000,0,G142591,6.76900000000,0,G142592-G142591,CR,15.00000000000,0.00000000000,15'',232.76123306000,RCP,G,,1,31,2015768,G142592,G142591,29,29,,2012/06/14,3667,CON,G142592-G142591_1,G142592-G142591_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070858,,232.76123254700
20302,G142619,9.39300000000,0,G142618,8.55500000000,0,G142619-G142618,CR,15.00000000000,0.00000000000,15'',83.97774443000,RCP,P,,1,31,2020310,G142619,G142618,30,30,,2014/10/24,3667,CON,G142619-G142618_1,G142619-G142618_2,60,1,0,,SW,TG,05,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070859,,83.97774690370
20303,G142620,10.60600000000,0,G142619,9.39300000000,0,G142620-G142619,CR,12.00000000000,0.00000000000,12'',88.63415432000,CMP,U,,1,31,2020272,G142620,G142619,29,30,,2014/10/24,3667,CON,G142620-G142619_1,,100,1,999,,SW,TG,05,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070860,,88.63415040810
20304,G142618,8.15500000000,0,G142617,6.96800000000,0,G142618-G142617,CR,18.00000000000,0.00000000000,18'',291.87389293000,CLAY,G,,1,31,2020319,G142618,G142617,30,29,,2012/06/14,3667,CON,G142618-G142617_1,G142618-G142617_2,60,1,0,,SW,TG,08,999,0,,,SW,,MOSWALD,2016/06/09,3,STPIPE070861,,291.87389309400
20305,G142532,8.34800000000,0,G142531,8.98700000000,0,G142532-G142531,CR,15.00000000000,0.00000000000,15'',61.00040738000,RCP,G,,1,31,2019876,G142532,G142531,29,29,,2012/06/15,4338,PRIVATE,G142532-G142531_1,G142532-G142531_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070862,,61.00040567920
20306,G142588,4.79000000000,0,G142587,4.74800000000,0,G142588-G142587,CR,24.00000000000,0.00000000000,24'',195.44772712000,RCP,G,,1,31,2020069,G142588,G142587,29,29,,2012/06/14,4301,CON,G142588-G142587_1,G142588-G142587_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070863,,195.44772819800
20307,G142591,6.56900000000,0,G142590,6.06200000000,0,G142591-G142590,CR,15.00000000000,0.00000000000,15'',342.02706454000,RCP,G,,1,31,2015645,G142591,G142590,29,29,,2012/06/14,4258,CON,G142591-G142590_1,G142591-G142590_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070864,,342.62064717700
20308,G142594,5.91600000000,0,G142590,5.96200000000,0,G142594-G142590,CR,24.00000000000,0.00000000000,24'',168.16724918000,RCP,G,,1,31,2020223,G142594,G142590,29,29,,2012/06/14,4258,CON,G142594-G142590_1,G142594-G142590_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070865,,168.42558773400
20309,G142595,5.98500000000,0,G142594,5.91600000000,0,G142595-G142594,CR,24.00000000000,0.00000000000,24'',24.46947970000,RCP,G,,1,31,2020226,G142595,G142594,29,29,,2012/06/14,4285,PRIVATE,G142595-G142594_1,G142595-G142594_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070866,,21.85600107300
20310,G142617,6.96800000000,0,G142616,6.68900000000,0,G142617-G142616,CR,18.00000000000,0.00000000000,18'',262.98703706000,CLAY,G,,1,31,2020229,G142617,G142616,29,29,,2012/06/14,4245,CON,G142617-G142616_1,G142617-G142616_2,10,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070867,,262.98703523000
20311,G142602,7.43500000000,0,G142600,7.26600000000,0,G142602-G142600,CR,15.00000000000,0.00000000000,15'',54.99710200000,RCP,G,,1,31,2020287,G142602,G142600,29,30,,2012/06/15,4343,PRIVATE,G142602-G142600_1,G142602-G142600_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070868,,54.99710536180
20312,G142590,5.76200000000,0,G142588,4.89000000000,0,G142590-G142588,CR,24.00000000000,0.00000000000,24'',248.61262659000,RCP,G,,1,31,2020055,G142590,G142588,29,29,,2012/06/14,4278,CON,G142590-G142588_1,G142590-G142588_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070869,,247.87797798300
20313,G142593,8.22500000000,0,G142592,8.27100000000,0,G142593-G142592,CR,15.00000000000,0.00000000000,15'',159.78752641000,RCP,G,,1,31,2015556,G142593,G142592,29,29,,2012/06/14,3867,CON,G142593-G142592_1,G142593-G142592_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070870,,159.78752260700
20314,G142625,7.60300000000,0,G1403216,7.57400000000,0,G142625-G1403216,CR,12.00000000000,0.00000000000,12'',25.42367054000,RCP,G,,1,31,2744273,G142625,G1403216,29,29,,2014/10/24,3667,CON,G142625-G142623_1,G142625-G142623_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070871,,25.42367169670
20315,G142533,9.04300000000,0,G142532,8.44800000000,0,G142533-G142532,CR,15.00000000000,0.00000000000,15'',55.55366355000,RCP,G,,1,31,2019946,G142533,G142532,29,29,,2012/06/15,4338,PRIVATE,G142533-G142532_1,G142533-G142532_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070872,,55.55366195140
20316,G142603,9.56000000000,0,G142602,7.43500000000,0,G142603-G142602,CR,15.00000000000,0.00000000000,15'',152.42558605000,RCP,G,,1,31,2019947,G142603,G142602,29,29,,2012/06/15,4343,CON,G142603-G142602_1,G142603-G142602_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070873,,152.42558059100
20317,G142587,4.84800000000,0,G142586,3.88800000000,0,G142587-G142586,CR,24.00000000000,0.00000000000,24'',103.14573435000,RCP,G,,1,31,2020320,G142587,G142586,29,29,,2012/06/14,4317,CON,G142587-G142586_1,G142587-G142586_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070874,,103.14573131600
20318,G142550,7.83900000000,0,G152548,6.96600000000,0,G142550-G152548,CR,15.00000000000,0.00000000000,15'',123.00230842000,RCP,G,,1,31,2020380,G142550,G152548,29,29,,2012/06/15,4408,CON,G142550-G152548_1,G142550-G152548_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070875,,123.00230586100
20319,G142531,8.98700000000,0,G152530,8.17100000000,0,G142531-G152530,CR,15.00000000000,0.00000000000,15'',100.01377397000,RCP,G,,1,31,2020384,G142531,G152530,29,29,,2012/06/15,4419,CON,G142531-G152530_1,G142531-G152530_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070876,,100.01377750200
20320,G142524,7.90100000000,0,G152523,7.90900000000,0,G142524-G152523,CR,18.00000000000,0.00000000000,18'',74.66508635000,RCP,G,,1,31,2020382,G142524,G152523,29,29,,2012/06/15,4423,PRIVATE,G142524-G152523_1,G142524-G152523_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070877,,74.66508774460
20321,G142537,8.80500000000,0,G152536,1.05600000000,1,G142537-G152536,CR,15.00000000000,0.00000000000,15'',105.74074434000,RCP,G,,1,31,2015848,G142537,G152536,29,29,,2012/06/15,3667,PRIVATE,G142537-G152536_1,G142537-G152536_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070878,,105.74074389100
20322,G142607,8.02900000000,0,G142606,7.73600000000,0,G142607-G142606,CR,15.00000000000,0.00000000000,15'',24.87884861000,RCP,G,,1,31,2020321,G142607,G142606,29,29,,2012/06/15,4307,PRIVATE,G142607-G142606_1,G142607-G142606_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070879,,24.87884918200
20323,G142589,0.00000000000,0,G142588,6.29000000000,0,G142589-G142588,CR,6.00000000000,0.00000000000,6'',45.78377839000,RCP,G,,1,31,2020346,G142589,G142588,32,29,,2012/06/14,4278,CON,G142589-G142588_1,G142589-G142588_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070880,,45.78378009390
20324,G142616,6.68900000000,0,G142614,5.63000000000,0,G142616-G142614,CR,18.00000000000,0.00000000000,18'',244.91580983000,CLAY,G,,1,31,2020170,G142616,G142614,29,30,,2012/06/14,4269,CON,G142616-G142614_1,G142616-G142614_2,10,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070881,,244.91580729000
20325,G142626,8.07400000000,0,G142625,7.90300000000,0,G142626-G142625,CR,12.00000000000,0.00000000000,12'',22.56091808000,CMC,G,,1,31,2020309,G142626,G142625,29,29,,2012/06/14,3667,CON,G142626-G142625_1,G142626-G142625_2,0,1,1,2011/04/14,SW,TG,05,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070882,,22.56091733710
20326,G142599,6.46300000000,0,G142596,6.66100000000,0,G142599-G142596,CR,24.00000000000,0.00000000000,24'',47.07378734000,RCP,G,,1,31,2020278,G142599,G142596,29,29,,2012/06/15,4304,PRIVATE,G142599-G142596_1,G142599-G142596_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070883,,47.07379193850
20327,G142597,7.67500000000,0,G142596,7.56100000000,0,G142597-G142596,CR,15.00000000000,0.00000000000,15'',93.02513205000,RCP,G,,1,31,2015610,G142597,G142596,29,29,,2012/06/15,3667,PRIVATE,G142597-G142596_1,G142597-G142596_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070884,,93.02513144610
20328,G142598,1.04400000000,1,G142597,7.67500000000,0,G142598-G142597,CR,15.00000000000,0.00000000000,15'',99.58949498000,RCP,G,,1,31,2015606,G142598,G142597,29,29,,2012/06/15,3667,PRIVATE,G142598-G142597_1,,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070885,,99.58949730300
20329,G142596,6.66100000000,0,G142595,5.98500000000,0,G142596-G142595,CR,24.00000000000,0.00000000000,24'',166.26691349000,RCP,G,,1,31,2020177,G142596,G142595,29,29,,2012/06/14,4304,PRIVATE,G142596-G142595_1,,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070886,,166.26691935800
20330,G152228,0.00000000000,0,G152227,3.23400000000,0,G152228-G152227,CR,12.00000000000,0.00000000000,12'',13.06303252000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020612,G152228,G152227,32,29,,2016/02/01,5280,PRIVATE,,,999,1,999,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070887,,13.06303022480
20331,G152238,3.84200000000,0,G152237,3.98000000000,0,G152238-G152237,CR,30.00000000000,0.00000000000,30'',46.71643434000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2015931,G152238,G152237,29,29,,2016/02/01,5284,PRIVATE,G152238-G152237_1,G152238-G152237_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070888,,46.71643199660
20332,G152239,5.94500000000,0,G152238,5.74200000000,0,G152239-G152238,CR,12.00000000000,0.00000000000,12'',83.62303495000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2015932,G152239,G152238,29,29,,2016/02/01,5286,PRIVATE,G152239-G152238_1,G152239-G152238_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070889,,82.56256332590
20333,G152245,4.75000000000,0,G152238,4.24200000000,0,G152245-G152238,CR,24.00000000000,0.00000000000,24'',82.19201688000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2015933,G152245,G152238,29,29,,2016/02/01,5286,PRIVATE,G152245-G152238_1,G152245-G152238_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070890,,82.19202164240
20334,G152246,5.05700000000,0,G152245,4.85000000000,0,G152246-G152245,CR,24.00000000000,0.00000000000,24'',125.46396497000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2015934,G152246,G152245,30,29,,2016/02/01,5287,PRIVATE,G152246-G152245_1,G152246-G152245_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070891,,122.48419206000
20335,G152248,6.06500000000,0,G152246,5.05700000000,0,G152248-G152246,CR,18.00000000000,0.00000000000,18'',58.33054576000,RCP,G,,1,31,2015935,G152248,G152246,29,30,,2014/10/24,5056,CON,G152248-G152246_1,G152248-G152246_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070892,,61.32817365870
20336,G152189,3.63500000000,0,G152188,3.14700000000,0,G152189-G152188,CR,15.00000000000,0.00000000000,15'',28.54904876000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020617,G152189,G152188,29,29,,2016/02/01,5450,PRIVATE,G152189-G152188_1,G152189-G152188_2,10,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070893,,28.54904966640
20337,G152190,3.97600000000,0,G152189,3.63500000000,0,G152190-G152189,CR,15.00000000000,0.00000000000,15'',96.13364574000,RCP,F,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020618,G152190,G152189,29,29,,2016/02/01,5452,PRIVATE,G152190-G152189_1,G152190-G152189_2,40,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070894,,96.13364686520
20338,G152502,4.59300000000,0,G152501,4.21100000000,0,G152502-G152501,CR,15.00000000000,0.00000000000,15'',5.93623166000,RCP,G,,1,31,2020658,G152502,G152501,29,30,,2012/06/15,4562,CON,G152502-G152501_1,G152502-G152501_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070895,,5.93623362668
20339,G152363,-4.95400000000,0,G152361,-4.02200000000,0,G152363-G152361,BX,72.00000000000,48.00000000000,72''X48'',42.48375037000,RCP,G,,1,31,2020692,G152363,G152361,30,30,,2012/06/15,3667,CON,G152363-G152361_1,G152363-G152361_2,10,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070896,,42.48375093100
20340,G152362,2.30200000000,0,G152361,2.47800000000,0,G152362-G152361,CR,24.00000000000,0.00000000000,24'',5.22915220000,CMP,G,,1,31,2020695,G152362,G152361,29,30,,2012/06/15,3667,CON,G152362-G152361_1,G152362-G152361_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070897,,5.89331145971
20341,G152327,0.00000000000,0,G152325,7.26000000000,1,G152327-G152325,CR,8.00000000000,0.00000000000,8'',10.69003896000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020705,G152327,G152325,32,30,,2016/02/01,4825,PRIVATE,,,999,1,999,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070898,,10.69004034910
20342,G152326,0.00000000000,0,G152325,4.61000000000,0,G152326-G152325,CR,6.00000000000,0.00000000000,6'',10.19294672000,CI,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020707,G152326,G152325,32,30,,2016/02/01,4825,PRIVATE,,,999,1,999,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070899,,10.19294926000
20343,G152185,5.54500000000,0,G1573232,5.25700000000,0,G152185-G1573232,CR,15.00000000000,0.00000000000,15'',5.30373892000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2744459,G152185,G1573232,29,30,,2016/02/01,4801,PRIVATE,G152185-G152183_1,G152185-G152183_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070900,,5.30373692225
20344,G152209,0.74200000000,0,G152208,0.26200000000,0,G152209-G152208,CR,30.00000000000,0.00000000000,30'',48.31281098000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020479,G152209,G152208,29,29,,2016/02/01,5267,PRIVATE,G152209-G152208_1,G152209-G152208_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070901,,48.31281160980
20345,G152210,0.95500000000,0,G152209,0.74200000000,0,G152210-G152209,CR,30.00000000000,0.00000000000,30'',82.84027886000,RCP,G,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020483,G152210,G152209,29,29,,2016/02/01,5268,PRIVATE,G152210-G152209_1,G152210-G152209_2,0,1,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070902,,82.84028096990
20346,G152307,9.15000000000,1,G152306,8.64000000000,1,G152307-G152306,CR,12.00000000000,0.00000000000,12'',45.43610977000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020542,G152307,G152306,30,29,,2016/02/01,4909,PRIVATE,,,999,1,999,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070903,,45.43610770480
20347,G157309,0.10800000000,0,G152357,-0.48000000000,0,G157309-G152357,BX,24.00000000000,36.00000000000,24''X36'',4.97458485000,CONC,F,"no actual pipe, structure w/ lenth between 2 adjacent structures",1,31,2020567,G157309,G152357,30,29,,2012/06/15,3667,CON,G152357-G157309_1,G152357-G157309_2,0,1,0,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070904,,4.77740085969
20348,G152160,7.50000000000,0,G152159,8.33000000000,1,G152160-G152159,CR,4.00000000000,0.00000000000,4'',10.69599709000,CI,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2019882,G152160,G152159,32,29,,2016/02/01,5472,PRIVATE,,,0,0,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070905,,10.69600121130
20349,G152528,0.00000000000,0,G152527,7.87600000000,0,G152528-G152527,CR,4.00000000000,0.00000000000,4'',9.98742815000,CI,U,,1,31,2020295,G152528,G152527,32,29,,2012/06/15,4421,PRIVATE,,,999,1,999,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070906,,9.98742357849
20350,G152529,0.00000000000,0,G152527,1.12500000000,1,G152529-G152527,CR,6.00000000000,0.00000000000,6'',13.99163277000,CI,U,,1,31,2020385,G152529,G152527,32,29,,2012/06/15,4421,PRIVATE,,,999,1,999,,SW,TG,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070907,,13.99163266300
20351,G152310,0.00000000000,0,G152307,9.21000000000,1,G152310-G152307,CR,10.00000000000,0.00000000000,10'',9.46305473000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020732,G152310,G152307,32,30,,2016/02/01,4909,PRIVATE,,,0,0,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070908,,9.46306147569
20352,G152309,0.00000000000,0,G152307,9.17000000000,1,G152309-G152307,CR,6.00000000000,0.00000000000,6'',13.28013669000,CONC,U,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,1,31,2020733,G152309,G152307,32,30,,2016/02/01,4909,PRIVATE,,,0,0,0,,MOSWALD,DM,08,1927,0,,,SW,,MOSWALD,2016/06/09,4,STPIPE070909,,13.28013660310
